Id,city,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,type_of_house,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
1549,Mathurapur,27,F,General,Embroidery work,none,48000.0,3200.0,0,1,1.0,R,2,320.0,1.0,0.5,Handicrafts,12,50,5000.0
7436,Chirkunda,36,F,Muslim,Tailoring,none,20000.0,3000.0,0,2,1.0,R,4,800.0,1.0,0.5,Apparels,12,12,5000.0
10025,Palakkad,32,F,,Palm leaf business,,0.0,5900.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,50,7500.0
11815,Sarabanga,50,F,,Vegetable cultivation,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Farming/ Agriculture,12,12,5000.0
14420,Sambalpur,43,F,SC,Vegetable cultivation,Agriculture,36000.0,5000.0,0,1,1.0,T1,4,1300.0,0.0,0.5,Farming/ Agriculture,12,12,5000.0
18828,Imphal,43,F,OBC,Tailoring,none,42000.0,2500.0,0,0,1.0,T2,3,1300.0,1.0,1.0,Apparels,12,12,8000.0
29114,,34,F,sc,Cow Rearing,none,25000.0,2000.0,0,2,1.0,T2,4,650.0,0.0,0.5,Animal husbandry,12,12,12000.0
37541,Bahragoda,38,F,Hindu,Medical shop,none,84000.0,6500.0,0,1,1.0,T1,2,2000.0,1.0,1.0,Retail Store,12,12,8000.0
8419,Nuapada,48,F,,Poultry farm,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Meat Businesses,12,12,3000.0
9583,Chalisibatia,48,F,,Wicks making,,0.0,4000.0,0,0,1.0,T2,0,0.0,0.0,,Business Services - II,12,12,5000.0
36132,Pusad,45,F,OBC,Goat rearing,none,66000.0,2500.0,0,0,1.0,T2,2,400.0,1.0,1.0,Meat Businesses,12,12,8000.0
28667,Balasore,32,F,General,Betel shop,Others,9600.0,3900.0,0,2,1.0,R,4,280.0,1.0,1.0,Tobacco Related Activities,12,12,8000.0
12459,Wadhwan,27,F,,Labour,,0.0,2000.0,0,0,1.0,,0,0.0,0.0,,Construction Related Activities,12,12,5000.0
13108,Baruipur,47,F,GC,Poultry farm,none,18000.0,4000.0,0,1,1.0,T1,4,400.0,1.0,0.5,Meat Businesses,12,50,5000.0
12468,Wadhwan,40,F,,Utensils selling,,0.0,8000.0,0,0,,R,0,0.0,0.0,,Retail Sale,12,12,5000.0
32333,MORAR,40,F,OBC,Fertilisers business,none,54000.0,3000.0,0,3,1.0,T2,2,600.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
36583,Digras,43,F,OBC,Cloth business,none,96000.0,3000.0,0,0,1.0,T2,2,360.0,1.0,1.0,Apparels,12,12,3300.0
33123,Churachandpur,37,F,S.T.,Weaver,none,56000.0,2000.0,1,0,1.0,T2,3,1800.0,1.0,0.5,Apparels,12,12,12000.0
35205,Moirang,32,F,OBC,Petty shop,none,54000.0,1500.0,0,2,1.0,T2,4,1450.0,1.0,0.5,Retail Store,12,12,8000.0
846,Pusad,28,F,Muslim,Bangles business,none,0.0,3200.0,0,4,1.0,T2,6,400.0,1.0,0.5,Artifical Jewellry Selling,12,12,5000.0
25390,D.Barasat,22,F,S.C,Electronic goods shop,none,12000.0,4000.0,0,1,1.0,T1,3,450.0,1.0,0.5,Retail Store,12,50,10000.0
3396,Sergarh,23,F,General,Poultry farm,none,6000.0,2900.0,0,1,1.0,T2,3,350.0,1.0,0.5,Meat Businesses,12,12,5000.0
11560,Valathukadu,45,F,,Rice business,,0.0,6300.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,50,7500.0
23148,Mysore,38,M,ST,Fruits business,none,48000.0,3000.0,0,2,1.0,T2,4,600.0,0.0,1.0,Agro Based Businesses,12,12,10000.0
3128,Daspalla,30,F,OBC,Cattle rearing,none,12000.0,3000.0,0,2,1.0,R,4,700.0,1.0,0.5,Animal husbandry,12,12,5000.0
15139,Parola,48,M,OBC,Tailoring,none,60000.0,3000.0,0,1,1.0,T2,1,1000.0,1.0,1.0,Apparels,12,12,10000.0
35826,Parola,50,M,OBC,Flour mill,none,48000.0,1000.0,0,0,1.0,T2,1,500.0,0.0,1.0,Business Services - I,12,12,15000.0
36710,Gwalior,40,F,Obc,Education Loan,none,96000.0,5000.0,0,3,1.0,R,5,300.0,1.0,1.0,Education Loan,12,12,10000.0
955,NUAPADA,35,F,sc,General store,Daily wage labourer,36000.0,3000.0,0,2,1.0,T1,2,112.0,1.0,0.5,Retail Store,12,12,5000.0
16536,Shantipur,24,F,General Caste,Handloom Work,none,18000.0,3000.0,0,2,1.0,T1,4,500.0,1.0,1.0,Handicrafts,12,50,15000.0
3588,Niligiri,44,F,General,Goat rearing,Agriculture,4800.0,3600.0,0,0,1.0,T2,4,300.0,1.0,0.5,Meat Businesses,12,12,5000.0
3558,Khantapada,31,F,OBC,Poultry farm,Agriculture,7200.0,3200.0,0,2,1.0,T2,4,280.0,1.0,0.5,Meat Businesses,12,12,5000.0
37040,Bahoriband,29,F,ST,Cattle rearing,none,48000.0,2500.0,0,2,1.0,T2,2,250.0,0.0,0.5,Animal husbandry,12,12,10000.0
28949,Bahoriband,45,F,OBC,Goat rearing,none,60000.0,4200.0,0,0,1.0,T2,2,900.0,0.0,0.5,Meat Businesses,12,12,12000.0
38152,Balasore,23,F,Gen,Puffed rice business,none,60000.0,5000.0,0,1,1.0,T1,3,240.0,1.0,1.0,Eateries,12,12,15000.0
26570,Imphal,33,F,OBC,Weaver,Agriculture,36000.0,1200.0,0,1,1.0,T2,4,500.0,1.0,0.5,Apparels,12,12,12000.0
6744,Kozhinjampara,32,F,Pandaram,Cloth business,none,60000.0,4100.0,0,3,1.0,T1,2,4.0,1.0,0.5,Apparels,12,50,7500.0
11268,Mathurarpur,30,F,,Embroidery work,,0.0,3800.0,0,0,1.0,T2,0,0.0,0.0,,Handicrafts,12,50,5000.0
28482,Baruipur,26,F,S.C,Fruits business,none,56400.0,4000.0,0,1,1.0,T1,3,400.0,1.0,0.5,Agro Based Businesses,12,50,8000.0
38161,Nasrullaganj,18,F,Hindu,Education Loan,none,36000.0,3000.0,0,2,1.0,T1,5,2000.0,1.0,1.0,Education Loan,12,2,10000.0
9485,Nagpur,30,F,,Vegetable vendor,,0.0,2000.0,0,0,0.0,T2,0,0.0,0.0,,Agro Based Businesses,12,50,5000.0
16893,Shantipur,47,F,Minority,Handloom Work,none,24000.0,3500.0,0,2,1.0,T1,4,600.0,1.0,1.0,Handicrafts,12,50,8000.0
13891,Chirkunda,26,F,Muslim,Tailoring,none,18000.0,2800.0,0,1,1.0,T1,3,600.0,0.0,0.5,Apparels,12,12,5000.0
35083,Imphal,33,F,OBC,Footwear business,none,58000.0,2000.0,0,2,1.0,T2,4,1300.0,1.0,0.5,Retail Store,12,12,12000.0
24406,Shantipur,46,F,Schudle Cast,Handloom Work,none,60000.0,3500.0,0,2,1.0,T1,4,400.0,1.0,1.0,Handicrafts,12,50,15000.0
18646,MUZAFFARPUR,35,F,OBC,Goat rearing,Agriculture,60000.0,5000.0,0,2,1.0,R,4,100.0,1.0,1.0,Meat Businesses,12,50,8000.0
23043,Bahoriband,40,F,OBC,General store,none,50000.0,3000.0,0,0,1.0,T2,2,200.0,0.0,0.5,Retail Store,12,12,8000.0
37881,CUDDALORE,35,F,MBC,Cattle rearing,none,36000.0,1000.0,0,2,1.0,T2,3,250.0,0.0,1.0,Animal husbandry,12,12,8000.0
8178,Ltibhuan,39,F,,Milk business,,0.0,1550.0,0,0,1.0,T2,0,2000.0,0.0,,Animal husbandry,12,12,5000.0
11621,Chandanpur,33,F,,Wooden toys business,,0.0,3500.0,0,0,1.0,R,0,0.0,0.0,,Handicrafts,12,12,5000.0
7858,Kurnool,40,F,,Mutton shop,,0.0,5000.0,0,0,1.0,R,0,0.0,0.0,,Meat Businesses,12,50,5000.0
20806,Joynagar,51,F,General,Embroidery work,none,12000.0,4300.0,0,1,1.0,T1,4,720.0,1.0,0.5,Handicrafts,12,50,8000.0
17486,Imphal,33,F,OBC,Embroidery work,none,42000.0,3000.0,0,3,1.0,T2,5,2000.0,1.0,0.5,Handicrafts,12,12,8000.0
8610,Behraich,25,F,,Betel shop,,0.0,1100.0,0,0,1.0,T2,0,0.0,,,Tobacco Related Activities,12,12,5000.0
8062,Kendrapara,36,F,,Basket making business,,0.0,2700.0,0,0,1.0,T2,0,0.0,0.0,,Handicrafts,12,12,5000.0
12602,Balanga,47,F,,Pattachitra,,0.0,2500.0,0,0,1.0,T2,0,0.0,0.0,,Handicrafts,12,12,5000.0
28717,Angargadia,32,F,S.T.,Betel shop,Others,9600.0,4100.0,0,2,1.0,T2,4,200.0,0.0,0.5,Tobacco Related Activities,12,12,8000.0
33478,GWALIOR,30,F,SC,Vegetable vendor,none,54000.0,4000.0,0,0,0.0,R,2,200.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
32887,,35,F,SC,Vegetable cultivation,none,54000.0,3500.0,0,2,1.0,T1,4,850.0,0.0,0.5,Farming/ Agriculture,12,12,9000.0
4599,vadakkencherry,51,F,Ezhava,Cow Rearing,Daily wage labourer,72000.0,5000.0,0,0,1.0,T1,2,6.0,1.0,0.5,Animal husbandry,12,50,7500.0
2043,Puri,35,F,S.E.B.C,Mushroom cultivation,none,38000.0,2800.0,0,3,1.0,T2,2,250.0,1.0,0.5,Farming/ Agriculture,12,12,7500.0
6131,Mathurapur,29,F,GC,Poultry farm,none,12000.0,4300.0,0,2,1.0,T1,4,300.0,1.0,0.5,Meat Businesses,12,50,8000.0
31529,Parola,36,M,OBC,Grocery store,none,48000.0,2000.0,0,2,1.0,T2,1,300.0,1.0,1.0,Agro Based Businesses,12,50,10000.0
33086,Pusad,46,F,OBC,Flour mill,none,78000.0,4000.0,0,0,1.0,T2,2,1000.0,1.0,1.0,Business Services - I,12,12,8000.0
10567,Koramangala,51,M,,Natural Fiber Crafts,,0.0,2500.0,0,0,0.0,,0,0.0,0.0,,Handicrafts,24,24,15000.0
2065,Daspalla,39,F,OBC,Cattle rearing,none,6000.0,3000.0,0,2,1.0,T2,4,700.0,1.0,0.5,Animal husbandry,12,12,5000.0
14458,Kozhinjampara,57,F,OBC,Goat rearing,Daily wage labourer,31800.0,1800.0,0,0,1.0,T2,1,2.0,1.0,1.0,Meat Businesses,12,50,7500.0
13420,Imphal,41,F,OBC,Handloom Work,Agriculture,42000.0,4000.0,2,0,1.0,T2,4,6000.0,1.0,0.5,Handicrafts,12,12,5000.0
29662,Pune,33,F,Muslim,School,none,110000.0,5000.0,0,3,1.0,R,5,120.0,0.0,1.0,Education Loan,12,12,7000.0
22991,Bahoriband,24,F,UR,Cow Rearing,none,54000.0,5000.0,0,2,1.0,T2,1,300.0,0.0,0.5,Animal husbandry,12,12,8000.0
31170,Pune,32,F,Teli,Tailoring,none,90000.0,8000.0,1,2,1.0,R,5,120.0,0.0,1.0,Apparels,12,12,12000.0
21388,Shantipur,40,F,Minority,Handloom Work,none,19200.0,3000.0,0,1,1.0,T1,3,600.0,1.0,1.0,Handicrafts,12,50,14000.0
6524,Sahada,50,F,SC,Pig rearing,Others,12000.0,4000.0,0,0,1.0,T2,5,150.0,1.0,0.5,Meat Businesses,12,12,5000.0
25958,Taloda,28,M,S.T.,Grocery store,none,50000.0,800.0,0,2,1.0,T2,2,300.0,0.0,0.5,Agro Based Businesses,12,50,10000.0
27434,Parola,36,M,N.T.,Cash crops,none,50000.0,1000.0,0,2,1.0,T2,2,432.0,0.0,1.0,Farming/ Agriculture,12,12,10000.0
14954,Kozhinjampara,45,F,OBC,Utensils selling,none,60000.0,4000.0,0,0,1.0,T1,2,4.0,1.0,1.0,Retail Sale,12,50,10000.0
30860,GWALIOR,32,F,OBC,Grocery store,none,48000.0,3000.0,0,3,1.0,T2,1,600.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
5471,Kumadhubi,23,M,Hindu,Cyber cafe,none,30000.0,4000.0,0,1,1.0,R,4,800.0,1.0,0.5,Cyber Caf_,12,12,5000.0
22201,Bahoriband,22,F,OBC,General store,none,42000.0,2500.0,0,1,1.0,T2,2,250.0,0.0,0.5,Retail Store,12,12,8000.0
14337,Joynagar,37,F,GC,Embroidery work,none,12000.0,3500.0,0,3,1.0,T1,5,450.0,1.0,0.5,Handicrafts,12,50,5000.0
30937,Nanjnagud,29,M,ST,Tailoring,none,48000.0,3000.0,1,1,1.0,T2,3,600.0,1.0,1.0,Apparels,12,12,10000.0
24015,Mathurapur,44,F,G.C,Rice business,none,12000.0,4000.0,0,1,1.0,T1,3,400.0,1.0,0.5,Agro Based Businesses,12,50,15000.0
27302,Bahoriband,36,F,ST,Tailoring,none,48000.0,3000.0,0,1,1.0,T2,1,600.0,0.0,0.5,Apparels,12,12,12000.0
13181,Mathurapur,36,F,GC,Fruits business,none,18000.0,4000.0,0,1,1.0,T1,4,400.0,1.0,0.5,Agro Based Businesses,12,50,8000.0
33172,Bahoriband,42,F,OBC,Tailoring,none,48000.0,2200.0,0,0,1.0,T2,2,250.0,0.0,0.5,Apparels,12,12,10000.0
27927,Joynagar,45,F,G.C,Saree business,none,12000.0,3200.0,1,0,1.0,T1,2,350.0,1.0,0.5,Apparels,12,50,8000.0
11423,Bundu,25,F,,Village level service centre,,0.0,1100.0,0,0,1.0,T1,0,0.0,0.0,,Retail Store,12,4,10000.0
36643,,36,F,OBC,Betel shop,none,58000.0,3000.0,0,2,1.0,R,4,850.0,1.0,1.0,Tobacco Related Activities,12,12,15000.0
6379,Kozhinjampara,37,F,OBC,Mini hotel,none,62400.0,4100.0,0,2,1.0,T1,2,5.0,1.0,0.5,Eateries,12,50,7500.0
18626,Shantipur,36,F,Sechudle Caste,Handloom Work,none,24000.0,3000.0,0,2,1.0,R,4,400.0,1.0,1.0,Handicrafts,12,50,10000.0
19868,Pune,45,F,Muslim,Vegetable vendor,none,60000.0,4000.0,1,2,1.0,T1,6,120.0,0.0,1.0,Agro Based Businesses,12,12,5000.0
14745,PUSAD,32,F,MUSLIM,Ironing Shop,none,24000.0,4000.0,0,3,1.0,T2,2,1000.0,1.0,1.0,Laundry Services,12,12,7500.0
35550,Gwalior,23,F,OBC,Eggs selling,none,60000.0,4300.0,0,1,1.0,T2,3,400.0,1.0,1.0,Meat Businesses,12,12,8000.0
6311,,28,F,General,School,none,0.0,6000.0,0,2,1.0,R,1,900.0,1.0,0.5,Education Loan,12,12,14000.0
9220,Chittur,46,F,,Cloth business,,0.0,3700.0,0,0,1.0,T1,0,0.0,0.0,,Apparels,12,50,5000.0
39166,Bahoriband,33,F,general,Grocery store,none,48000.0,2500.0,0,2,1.0,T2,2,300.0,0.0,0.5,Agro Based Businesses,12,12,10000.0
34292,RAJBARI,23,F,GEN,Vegetable vendor,Daily wage labourer,54000.0,3800.0,0,0,1.0,T1,3,650.0,1.0,1.0,Agro Based Businesses,12,12,5000.0
31214,GWALIOR,35,F,GENERAL,Cow Rearing,none,48000.0,3000.0,0,3,1.0,R,1,500.0,1.0,1.0,Animal husbandry,12,12,8000.0
14267,Muzaffarpur,40,F,OBC,Cattle rearing,Daily wage labourer,60000.0,60000.0,0,0,1.0,T2,3,100.0,1.0,1.0,Animal husbandry,12,50,5000.0
15868,Kozhinjampara,52,F,OBC,Cow Rearing,none,56400.0,3900.0,0,1,1.0,T1,2,3.0,1.0,1.0,Animal husbandry,12,50,10000.0
21412,Palakkad,38,F,Hindu,Wet grinding,none,48000.0,3000.0,0,1,1.0,T1,1,4.0,1.0,1.0,Business Services - II,12,50,10000.0
39877,Digras,32,F,OBC,Cloth business,none,48000.0,3000.0,0,2,1.0,T2,3,600.0,1.0,1.0,Apparels,12,12,8000.0
21666,Mysore,31,F,Nayaka,Tea stall,none,40000.0,2000.0,0,0,1.0,T2,2,600.0,0.0,1.0,Eateries,12,12,10000.0
1503,vadakkencherry,34,F,Christian,Tailoring,none,30000.0,5500.0,0,1,1.0,T1,2,3.0,1.0,0.5,Apparels,12,50,7500.0
27446,Santipur,39,F,S.c,Handloom Work,none,72000.0,4000.0,0,2,1.0,T1,4,700.0,1.0,0.5,Handicrafts,12,50,15000.0
26184,Bahoriband,30,F,OBC,Cow Rearing,none,4800.0,2000.0,0,2,1.0,T2,2,300.0,0.0,0.5,Animal husbandry,12,12,8000.0
29778,Sergarh,32,F,General,Goat rearing,Others,16800.0,4100.0,0,2,1.0,T1,4,320.0,1.0,1.0,Meat Businesses,12,12,15000.0
38535,Gwalior,36,F,General,Education Loan,none,120000.0,8500.0,0,4,1.0,R,6,400.0,1.0,1.0,Education Loan,12,12,20000.0
30641,Pusad,32,F,SC,School,none,58000.0,1000.0,0,1,1.0,T2,2,400.0,1.0,1.0,Education Loan,12,12,5000.0
679,Burdwan,37,F,Gen,Puffed rice business,none,24000.0,2400.0,0,2,1.0,T1,4,120.0,1.0,0.5,Eateries,12,12,5000.0
16379,Baruipur,40,F,General,Beedi rolling business,none,12000.0,4500.0,0,0,1.0,R,3,600.0,1.0,0.5,Tobacco Related Activities,12,50,8000.0
5852,Muzaffarpur,35,F,OBC,Tea stall,none,60000.0,4500.0,0,2,1.0,T1,4,200.0,1.0,0.5,Eateries,12,50,5000.0
7195,PUSAD,44,F,ST,Grocery store,none,12000.0,3000.0,0,0,1.0,T2,2,1000.0,1.0,0.5,Agro Based Businesses,12,12,7500.0
16302,Genguti,33,F,General,Cow Rearing,Others,8400.0,3700.0,0,1,1.0,T1,3,280.0,1.0,1.0,Animal husbandry,12,12,8000.0
29842,Mathurapur,45,F,General,Beedi rolling business,none,58800.0,3300.0,0,2,1.0,T2,4,330.0,1.0,0.5,Tobacco Related Activities,12,50,15000.0
2940,Pusad,45,F,Muslim,Tiffin center,none,18000.0,3000.0,0,0,1.0,T2,3,500.0,1.0,0.5,Eateries,12,12,5000.0
22907,Shantipur,23,F,Minority,Handloom Work,none,24000.0,3500.0,0,2,1.0,T1,4,400.0,1.0,1.0,Handicrafts,12,50,10000.0
1071,Nilgiri,42,F,ST,Leaf plate making,none,12000.0,4000.0,0,2,1.0,T1,4,300.0,1.0,0.5,Agro Based Businesses,12,12,5000.0
17930,Bahoriband,36,F,OBC,Cow Rearing,Others,54000.0,3500.0,0,3,1.0,T2,2,625.0,0.0,0.5,Animal husbandry,12,12,5000.0
6785,PUSAD,30,F,MUSLIM,Tailoring,none,24000.0,4000.0,0,3,1.0,T2,2,600.0,1.0,0.5,Apparels,12,12,7500.0
14445,Madhopura,40,F,ST,Cash crops,Agriculture,48000.0,3000.0,0,3,1.0,T2,1,400.0,0.0,0.5,Farming/ Agriculture,12,12,10000.0
10673,Wadhwan,26,F,,Tiffin center,,0.0,4000.0,0,0,0.0,,0,0.0,0.0,,Eateries,12,12,5000.0
19157,Balasore,27,F,S.C.,Plastic recycling,Others,15600.0,4100.0,0,1,1.0,T2,3,320.0,0.0,1.0,Recycling/ Waste Management,12,12,10000.0
27913,Muzaffarpur,30,F,Mynorety,Tailoring,Daily wage labourer,40000.0,3000.0,0,1,1.0,R,3,100.0,1.0,1.0,Apparels,12,50,8000.0
19791,Shantipur,43,F,Sechudle Caste,Handloom Work,none,24000.0,4000.0,0,2,1.0,T1,4,900.0,1.0,1.0,Handicrafts,12,50,14000.0
21121,SANDESHKHALI,33,F,SC,Fish rearing,Daily wage labourer,60000.0,4200.0,0,1,1.0,T1,3,1500.0,1.0,1.0,Meat Businesses,12,12,5000.0
21783,,56,F,OBC,Paddy processing,none,45000.0,4000.0,0,0,1.0,T2,2,900.0,0.0,1.0,Agro Based Businesses,12,12,9000.0
28259,Santipur,40,F,Minority,Handloom Work,none,60000.0,3000.0,0,2,1.0,T1,4,900.0,1.0,1.0,Handicrafts,12,50,8000.0
28363,GWALIOR,40,F,SC,Fast Food Stall,none,60000.0,3000.0,0,1,1.0,R,3,600.0,1.0,1.0,Eateries,12,12,8000.0
8721,Chandanpur,42,F,,Wicks making,,0.0,1700.0,0,0,0.0,,0,0.0,0.0,,Business Services - II,12,12,5000.0
17107,Imphal,40,F,ST,Petty shop,none,48000.0,3000.0,0,1,1.0,T2,4,1400.0,1.0,0.5,Retail Store,12,12,8000.0
21561,Bahoriband,40,F,S.T.,Basket making business,Others,42000.0,1000.0,0,2,1.0,T2,2,300.0,0.0,0.5,Handicrafts,12,12,5000.0
19160,Jhabua,31,F,OBC,Cloth business,none,72000.0,3000.0,0,2,1.0,R,2,600.0,1.0,1.0,Apparels,12,12,10000.0
34997,Bahoriband,40,F,OBC,Tailoring,none,48000.0,2200.0,0,2,1.0,T2,2,250.0,0.0,0.5,Apparels,12,12,10000.0
12717,Burdwan,32,F,,Pottery making,,0.0,2000.0,0,0,1.0,T1,0,0.0,0.0,,Handicrafts,12,12,5000.0
24100,Shanti Pur,30,F,Schduled Cast,Handloom Work,none,60000.0,4000.0,0,2,1.0,T1,4,600.0,1.0,1.0,Handicrafts,12,50,14000.0
5671,Sergarh,26,F,General,Milk business,Agriculture,6000.0,3000.0,0,3,1.0,T2,5,330.0,1.0,0.5,Animal husbandry,12,12,5000.0
24519,Muzaffarpur,40,F,OBC,Cow Rearing,Agriculture,40000.0,3000.0,0,2,1.0,T1,4,300.0,0.0,1.0,Animal husbandry,12,12,10000.0
8950,Pusad,40,F,,Tailoring,,0.0,4500.0,0,0,1.0,,0,0.0,0.0,,Apparels,12,12,5000.0
21877,Imphal,25,F,OBC,Weaver,none,30000.0,1500.0,0,3,1.0,T2,5,1500.0,1.0,0.5,Apparels,12,12,8000.0
39279,Gwalior,40,F,Obc,Vegetable vendor,none,84000.0,6800.0,0,2,1.0,T1,5,200.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
31557,Bahoriband,25,F,ST,Goat rearing,none,48000.0,2500.0,0,1,1.0,T2,2,300.0,0.0,0.5,Meat Businesses,12,12,10000.0
26129,Bahoriband,26,F,ST,Cow Rearing,none,48000.0,3000.0,0,1,1.0,T2,2,500.0,0.0,0.5,Animal husbandry,12,12,8000.0
36894,Bahragoda,42,F,Hindu,Pan shop Business,none,48000.0,3200.0,0,2,1.0,T1,3,400.0,1.0,1.0,Business Services - I,12,12,8000.0
33343,LASHKAR,39,F,SC,Vegetable vendor,Others,54000.0,3500.0,1,3,1.0,R,7,500.0,1.0,1.0,Agro Based Businesses,12,12,12000.0
24834,Joynagar,25,F,G.C,Thread making,none,12000.0,3800.0,0,2,1.0,T1,4,430.0,1.0,0.5,Business Services - II,12,50,10000.0
11183,Charki tongary,45,F,,Goat rearing,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Meat Businesses,12,12,5000.0
25617,Nanjangud,34,M,ST,Tailoring,none,48000.0,3000.0,0,2,1.0,T1,4,600.0,0.0,1.0,Apparels,12,12,10000.0
15124,Parola,49,M,OBC,Cash crops,none,72000.0,4000.0,0,0,1.0,T2,1,1000.0,1.0,1.0,Farming/ Agriculture,12,12,10000.0
16699,Kozhinjampara,33,F,OBC,Cow Rearing,none,56400.0,3850.0,0,0,1.0,T1,2,2.0,1.0,1.0,Animal husbandry,12,50,10000.0
30762,Imphal,40,F,OBC,Weaver,none,36000.0,2000.0,0,1,1.0,T2,4,2900.0,1.0,0.5,Apparels,12,12,8000.0
27766,Santipur,24,F,S.c,Handloom Work,none,60000.0,3500.0,0,1,1.0,T1,3,900.0,1.0,1.0,Handicrafts,12,50,11000.0
39007,,51,M,SC,Mason,none,90000.0,3500.0,1,2,1.0,T2,6,700.0,1.0,1.0,Construction Related Activities,12,12,10000.0
8696,Palakkad,37,F,,Rice business,,0.0,4500.0,0,0,1.0,T2,0,0.0,0.0,,Agro Based Businesses,12,50,5000.0
22739,pune,45,F,Madari,Vegetable vendor,none,108000.0,5000.0,0,1,1.0,T2,5,180.0,0.0,1.0,Agro Based Businesses,12,12,7000.0
10515,Pusad,22,F,,Tea stall,,0.0,700.0,0,0,1.0,T2,0,0.0,0.0,,Eateries,12,12,5000.0
10749,Itawa Ward,40,F,,Milk business,,0.0,1200.0,0,0,1.0,T2,0,0.0,0.0,,Animal husbandry,12,12,5000.0
17233,PUSAD,30,F,SC,Fruits business,none,60000.0,4000.0,0,3,1.0,T2,2,600.0,1.0,1.0,Agro Based Businesses,12,12,5000.0
15959,Parola,34,F,SC,Beauty parlour,none,48000.0,2000.0,0,1,0.0,T2,1,500.0,0.0,1.0,Beauty Salon,12,50,10000.0
31693,SANDESHKHALI,27,F,S.C,Fish rearing,Daily wage labourer,60000.0,4400.0,0,1,1.0,R,3,650.0,1.0,1.0,Meat Businesses,12,12,10000.0
22487,Mysore,50,F,ST,Eggs selling,none,48000.0,3000.0,0,0,1.0,T2,3,600.0,0.0,1.0,Meat Businesses,12,12,10000.0
34891,,47,F,OBC,Betel Farm,none,54000.0,4000.0,0,0,1.0,T2,4,2000.0,0.0,0.5,Farming/ Agriculture,12,12,15000.0
24503,Bahoriband,22,F,ST,Broom and basket making,none,45000.0,3200.0,0,2,1.0,T2,2,600.0,0.0,0.5,Retail Sale,12,12,8000.0
28514,,44,F,sc,Goat rearing,none,36000.0,3500.0,0,1,1.0,T2,3,850.0,0.0,1.0,Meat Businesses,12,12,12000.0
30829,Pune,53,F,Matang,School,none,96000.0,6000.0,1,2,1.0,T1,6,120.0,0.0,1.0,Education Loan,12,12,7000.0
27308,Pusad,35,F,OBC,Tailoring,none,18000.0,3800.0,0,2,1.0,T2,2,500.0,1.0,1.0,Apparels,12,12,12000.0
21940,D.Barasat,47,F,S.C,Tiffin center,none,14400.0,4000.0,0,0,1.0,R,3,620.0,1.0,0.5,Eateries,12,50,12000.0
14391,Baharu,35,F,SC,Grocery store,none,18000.0,4300.0,0,2,1.0,T1,4,350.0,1.0,0.5,Agro Based Businesses,12,50,8000.0
33766,Shirwal,46,F,Sonar (OBC),Bakery,Others,85000.0,8000.0,0,0,1.0,R,2,500.0,1.0,1.0,Eateries,18,18,30000.0
12927,Joynagar,32,F,GC,Cloth business,none,12000.0,4000.0,0,1,1.0,R,3,300.0,1.0,0.5,Apparels,12,50,5000.0
25753,Joynagar,35,F,General,Saree business,none,12000.0,4200.0,0,1,1.0,T1,3,360.0,1.0,0.5,Apparels,12,50,12000.0
29417,limbichincholi,35,F,muslim,Laundry,Daily wage labourer,24000.0,5000.0,0,2,1.0,T1,5,300.0,0.0,0.5,Laundry Services,12,12,15000.0
20757,Joynagar,46,F,GC,Tiffin center,none,14400.0,5400.0,0,0,1.0,T1,4,360.0,1.0,0.5,Eateries,12,50,8000.0
19882,Sandeshkhali,21,F,SC,Paddy processing,none,60000.0,5000.0,0,1,1.0,T1,3,800.0,1.0,1.0,Agro Based Businesses,12,12,5000.0
17795,Mathurapur,29,F,GC,Poultry farm,none,60000.0,4100.0,0,3,1.0,T1,5,600.0,1.0,0.5,Meat Businesses,12,50,12000.0
8033,Puri,42,F,,Pattachitra,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Handicrafts,12,12,5000.0
1408,Kolkata,32,F,Genl,Readymade Garments,none,24000.0,6500.0,0,1,0.0,T1,4,300.0,1.0,0.5,Apparels,12,12,5000.0
28691,Balasore,45,F,General,Readymade Garments,Others,9600.0,3800.0,0,1,1.0,R,4,300.0,1.0,1.0,Apparels,12,12,8000.0
38344,,45,F,OBC,Vegetable cultivation,none,35000.0,2500.0,0,0,1.0,R,4,900.0,1.0,1.0,Farming/ Agriculture,12,12,8000.0
14022,Mathurapur,26,F,SC,Shoe Business,none,12000.0,3500.0,0,1,1.0,T1,3,300.0,1.0,0.5,Retail Sale,12,50,5000.0
14255,Kozhinjampara,42,F,Muslim,Goat rearing,none,57600.0,3200.0,0,0,1.0,T1,2,2.0,1.0,1.0,Meat Businesses,12,50,7500.0
